PRODUCT_ID,CATEGORY
2801,Category E
2802,Category N
2802,Category V
2803,Category R
2804,Category Z
2805,Category H
2806,Category B
2806,Category C
2807,Category N
2807,Category V
2808,Category O
2809,Category J
2809,Category M
2810,Category C
2810,Category E
2811,Category N
2811,Category Y
2812,Category K
2813,Category D
2813,Category U
2814,Category M
2814,Category R
2815,Category A
2815,Category G
2816,Category E
2816,Category Y
2817,Category I
2817,Category Q
2818,Category W
2819,Category C
2820,Category X
2821,Category Q
2821,Category Y
2822,Category R
2822,Category T
2823,Category I
2824,Category U
2825,Category P
2826,Category T
2827,Category U
2828,Category S
2829,Category N
2829,Category W
2830,Category V
2831,Category S
2831,Category W
2832,Category L
2833,Category C
2833,Category G
2834,Category D
2835,Category L
2836,Category N
2837,Category G
2837,Category T
2838,Category D
2839,Category J
2840,Category H
2841,Category H
2841,Category L
2842,Category G
2843,Category J
2844,Category E
2845,Category V
2846,Category K
2846,Category N
2847,Category I
2848,Category B
2849,Category A
2849,Category U
2850,Category F
2851,Category L
2851,Category Z
2852,Category F
2853,Category K
2854,Category W
2854,Category X
2855,Category S
2855,Category T
2856,Category I
2857,Category K
2858,Category A
2858,Category T
2859,Category T
2860,Category K
2860,Category N
2861,Category L
2861,Category V
2862,Category M
2863,Category B
2863,Category D
2864,Category C
2865,Category H
2865,Category J
2866,Category G
2867,Category N
2867,Category P
2868,Category A
2868,Category F
2869,Category E
2870,Category D
2870,Category I
2871,Category I
2871,Category T
2872,Category L
2872,Category R
2873,Category H
2873,Category X
2874,Category V
2875,Category L
2876,Category C
2877,Category F
2877,Category J
2878,Category Y
2879,Category J
2879,Category R
2880,Category I
2881,Category B
2882,Category B
2882,Category X
2883,Category F
2883,Category L
2884,Category K
2884,Category N
2885,Category G
2885,Category P
2886,Category J
2887,Category L
2888,Category W
2889,Category Q
2890,Category V
2891,Category R
2892,Category B
2892,Category X
2893,Category R
2894,Category T
2894,Category Z
2895,Category I
2895,Category Q
2896,Category P
2897,Category R
2898,Category D
2899,Category C
2899,Category R
2900,Category Y
2901,Category H
2901,Category O
2902,Category F
2903,Category K
2903,Category Y
2904,Category E
2904,Category T
2905,Category A
2906,Category Q
2906,Category R
2907,Category Y
2908,Category G
2909,Category K
2910,Category Q
2910,Category Y
2911,Category C
2911,Category W
2912,Category M
2912,Category Y
2913,Category I
2914,Category V
2915,Category O
2915,Category Z
2916,Category F
2916,Category L
2917,Category O
2917,Category Q
2918,Category F
2918,Category X
2919,Category F
2919,Category R
2920,Category G
2921,Category O
2922,Category B
2923,Category D
2924,Category A
2925,Category Q
2925,Category S
2926,Category F
2926,Category U
2927,Category Q
2928,Category U
2928,Category W
2929,Category G
2929,Category K
2930,Category P
2930,Category T
2931,Category C
2931,Category K
2932,Category L
2932,Category X
2933,Category A
2933,Category V
2934,Category R
2934,Category U
2935,Category K
2936,Category Z
2937,Category F
2937,Category X
2938,Category A
2938,Category C
2939,Category R
2940,Category A
2940,Category P
2941,Category M
2941,Category R
2942,Category N
2942,Category O
2943,Category O
2944,Category T
2945,Category L
2946,Category I
2946,Category P
2947,Category F
2947,Category Y
2948,Category H
2948,Category W
2949,Category H
2949,Category K
2950,Category X
2951,Category B
2951,Category T
2952,Category P
2952,Category Q
2953,Category M
2953,Category X
2954,Category Z
2955,Category P
2955,Category V
2956,Category Y
2957,Category B
2957,Category L
2958,Category G
2959,Category D
2960,Category A
2961,Category F
2962,Category I
2963,Category T
2963,Category X
2964,Category N
2964,Category X
2965,Category Q
2965,Category T
2966,Category I
2967,Category B
2968,Category A
2969,Category H
2969,Category L
2970,Category C
2970,Category N
2971,Category K
2972,Category A
2972,Category R
2973,Category H
2974,Category A
2975,Category N
2975,Category Y
2976,Category L
2977,Category J
2977,Category P
2978,Category F
2979,Category J
2979,Category U
2980,Category I
2981,Category S
2982,Category D
2982,Category P
2983,Category D
2983,Category T
2984,Category X
2984,Category Z
2985,Category G
2985,Category O
2986,Category G
2986,Category P
2987,Category C
2987,Category O
2988,Category V
2989,Category K
2989,Category V
2990,Category M
2990,Category V
2991,Category L
2991,Category O
2992,Category R
2993,Category R
2994,Category K
2994,Category N
2995,Category W
2995,Category Y
2996,Category Z
2997,Category H
2998,Category P
2998,Category U
2999,Category J
2999,Category Q
3000,Category W
3001,Category K
3001,Category X
3002,Category A
3003,Category M
3003,Category P
3004,Category K
3004,Category T
3005,Category Y
3006,Category Q
3006,Category W
3007,Category G
3008,Category M
3008,Category P
3009,Category N
3009,Category T
3010,Category O
3011,Category I
3012,Category L
3012,Category R
3013,Category M
3014,Category K
3014,Category Q
3015,Category J
3016,Category D
3017,Category Z
3018,Category Q
3018,Category Y
3019,Category A
3019,Category Q
3020,Category I
3021,Category A
3021,Category Y
3022,Category H
3022,Category X
3023,Category K
3023,Category V
3024,Category A
3024,Category I
3025,Category Y
3026,Category T
3027,Category B
3027,Category Z
3028,Category C
3028,Category V
3029,Category X
3030,Category K
3031,Category X
3032,Category F
3033,Category D
3034,Category E
3035,Category O
3035,Category Y
3036,Category C
3037,Category A
3037,Category L
3038,Category U
3039,Category N
3039,Category U
3040,Category Q
3041,Category K
3042,Category L
3043,Category C
3044,Category C
3044,Category O
3045,Category G
3045,Category X
3046,Category F
3046,Category N
3047,Category Y
3048,Category E
3048,Category P
3049,Category L
3049,Category U
3050,Category T
3050,Category Y
3051,Category E
3051,Category Z
3052,Category E
3053,Category E
3053,Category X
3054,Category D
3054,Category K
3055,Category W
3056,Category P
3057,Category B
3057,Category X
3058,Category B
3058,Category P
3059,Category C
3059,Category F
3060,Category R
3061,Category C
3062,Category D
3063,Category B
3063,Category T
3064,Category E
3064,Category S
3065,Category D
3065,Category G
3066,Category S
3066,Category U
3067,Category I
3068,Category M
3068,Category Q
3069,Category E
3069,Category X
3070,Category W
3071,Category Z
3072,Category E
3072,Category W
3073,Category I
3073,Category X
3074,Category H
3074,Category P
3075,Category R
3076,Category K
3076,Category O
3077,Category A
3077,Category W
3078,Category H
3079,Category F
3079,Category U
3080,Category G
3081,Category P
3082,Category B
3082,Category K
3083,Category Y
3084,Category D
3084,Category E
3085,Category J
3086,Category O
3086,Category U
3087,Category Z
3088,Category Q
3088,Category T
3089,Category F
3089,Category W
3090,Category M
3090,Category O
3091,Category L
3092,Category R
3093,Category L
3093,Category W
3094,Category M
3095,Category K
3096,Category C
3097,Category I
3097,Category R
3098,Category B
3098,Category T
3099,Category N
3100,Category A
3100,Category Q
3101,Category O
3102,Category Q
3103,Category N
3103,Category R
3104,Category Y
3105,Category A
3105,Category J
3106,Category K
3107,Category K
3108,Category F
3109,Category G
3110,Category U
3110,Category Y
3111,Category B
3111,Category D
3112,Category C
3112,Category V
3113,Category F
3113,Category U
3114,Category D
3114,Category Y
3115,Category B
3116,Category N
3116,Category O
3117,Category I
3118,Category F
3119,Category U
3120,Category W
3120,Category Y
3121,Category Y
3122,Category I
3122,Category S
3123,Category E
3124,Category G
3124,Category R
3125,Category E
3125,Category O
3126,Category O
3126,Category S
3127,Category D
3128,Category G
3128,Category S
3129,Category J
3129,Category K
3130,Category T
3131,Category H
3131,Category T
3132,Category K
3132,Category X
3133,Category B
3134,Category C
3134,Category T
3135,Category D
3135,Category Y
3136,Category M
3136,Category O
3137,Category H
3137,Category S
3138,Category N
3138,Category T
3139,Category E
3139,Category Q
3140,Category D
3140,Category X
3141,Category J
3142,Category H
3143,Category D
3144,Category I
3144,Category V
3145,Category M
3145,Category Y
3146,Category V
3147,Category R
3148,Category L
3149,Category O
3150,Category K
3150,Category S
3151,Category D
3151,Category K
3152,Category W
3153,Category F
3154,Category X
3155,Category A
3155,Category V
3156,Category Q
3157,Category S
3158,Category G
3158,Category O
3159,Category U
3159,Category X
3160,Category O
3160,Category S
3161,Category P
3162,Category Q
3163,Category X
3164,Category O
3164,Category T
3165,Category R
3165,Category Y
3166,Category G
3167,Category L
3167,Category U
3168,Category N
3168,Category T
3169,Category Y
3170,Category M
3171,Category K
3171,Category V
3172,Category C
3172,Category V
3173,Category B
3174,Category E
3174,Category V
3175,Category P
3176,Category B
3176,Category X
3177,Category H
3178,Category P
3178,Category V
3179,Category G
3179,Category Q
3180,Category W
3181,Category N
3181,Category T
3182,Category G
3182,Category R
3183,Category I
3184,Category F
3184,Category O
3185,Category N
3185,Category V
3186,Category S
3186,Category Y
3187,Category O
3188,Category G
3189,Category F
3190,Category O
3191,Category G
3192,Category N
3193,Category E
3193,Category O
3194,Category Q
3195,Category C
3195,Category L
3196,Category Q
3197,Category I
3198,Category P
3199,Category G
3199,Category K
3200,Category U
3201,Category A
3201,Category R
3202,Category F
3202,Category O
3203,Category J
3203,Category K
3204,Category G
3204,Category Y
3205,Category W
3206,Category M
3206,Category S
3207,Category Z
3208,Category K
3208,Category P
3209,Category K
3209,Category L
3210,Category O
3211,Category E
3211,Category Q
3212,Category D
3212,Category S
3213,Category D
3213,Category Z
3214,Category M
3214,Category N
3215,Category F
3216,Category S
3217,Category R
3218,Category D
3218,Category K
3219,Category D
3219,Category P
3220,Category L
3220,Category U
3221,Category U
3222,Category D
3222,Category T
3223,Category L
3224,Category W
3225,Category O
3226,Category Q
3226,Category R
3227,Category O
3228,Category E
3228,Category O
3229,Category L
3229,Category V
3230,Category P
3230,Category T
3231,Category D
3231,Category J
3232,Category G
3232,Category J
3233,Category G
3233,Category Y
3234,Category T
3235,Category C
3236,Category A
3237,Category F
3238,Category D
3238,Category Q
3239,Category P
3240,Category U
3240,Category V
3241,Category O
3241,Category W
3242,Category F
3243,Category Y
3244,Category L
3245,Category P
3246,Category E
3246,Category S
3247,Category G
3248,Category C
3249,Category B
3250,Category G
3250,Category K
3251,Category R
3252,Category Q
3252,Category X
3253,Category Y
3254,Category M
3255,Category K
3256,Category R
3257,Category C
3258,Category Y
3259,Category Y
3260,Category H
3261,Category C
3261,Category R
3262,Category C
3262,Category U
3263,Category S
3264,Category D
3265,Category C
3265,Category E
3266,Category E
3267,Category U
3268,Category R
3269,Category B
3269,Category V
3270,Category A
3270,Category O
3271,Category B
3271,Category W
3272,Category F
3272,Category X
3273,Category J
3274,Category P
3274,Category X
3275,Category T
3276,Category Q
3277,Category S
3277,Category T
3278,Category U
3279,Category D
3279,Category K
3280,Category Q
3281,Category E
3281,Category I
3282,Category N
3283,Category J
3283,Category L
3284,Category G
3284,Category M
3285,Category K
3286,Category G
3286,Category R
3287,Category R
3287,Category Y
3288,Category G
3288,Category M
3289,Category Q
3290,Category P
3291,Category U
3292,Category B
3292,Category T
3293,Category K
3294,Category M
3294,Category T
3295,Category J
3296,Category L
3296,Category S
3297,Category S
3298,Category J
3298,Category U
3299,Category Q
3299,Category X
3300,Category C
3300,Category V
3301,Category N
3301,Category W
3302,Category E
3302,Category J
3303,Category I
3304,Category T
3305,Category A
3306,Category Y
3307,Category J
3308,Category K
3308,Category X
3309,Category N
3309,Category Q
3310,Category Q
3311,Category L
3311,Category O
3312,Category S
3312,Category V
3313,Category Z
3314,Category G
3314,Category Y
3315,Category B
3315,Category R
3316,Category S
3316,Category Y
3317,Category M
3317,Category U
3318,Category H
3319,Category C
3319,Category J
3320,Category S
3321,Category B
3321,Category E
3322,Category Y
3322,Category Z
3323,Category D
3324,Category L
3325,Category C
3326,Category B
3326,Category J
3327,Category K
3328,Category H
3328,Category K
3329,Category Q
3330,Category D
3330,Category R
3331,Category A
3332,Category O
3332,Category Y
3333,Category U
3333,Category V
3334,Category T
3335,Category S
3336,Category J
3336,Category O
3337,Category B
3337,Category U
3338,Category H
3338,Category U
3339,Category K
3340,Category L
3340,Category W
3341,Category P
3341,Category U
3342,Category G
3342,Category Q
3343,Category Y
3344,Category L
3345,Category T
3346,Category H
3346,Category J
3347,Category G
3348,Category B
3348,Category J
3349,Category N
3350,Category G
3350,Category Y
3351,Category E
3351,Category S
3352,Category Q
3353,Category L
3353,Category S
3354,Category A
3355,Category P
3355,Category Q
3356,Category D
3356,Category X
3357,Category Y
3358,Category N
3359,Category H
3360,Category D
3360,Category Z
3361,Category E
3361,Category H
3362,Category F
3362,Category V
3363,Category D
3364,Category O
3365,Category A
3365,Category C
3366,Category C
3367,Category W
3368,Category F
3368,Category Q
3369,Category V
3370,Category B
3371,Category Q
3372,Category H
3372,Category Q
3373,Category D
3373,Category U
3374,Category Y
3375,Category D
3376,Category J
3377,Category I
3378,Category S
3379,Category U
3380,Category F
3381,Category N
3381,Category T
3382,Category G
3382,Category W
3383,Category Q
3383,Category R
3384,Category G
3385,Category Y
3386,Category M
3387,Category L
3387,Category Z
3388,Category Z
3389,Category B
3389,Category F
3390,Category E
3390,Category X
3391,Category L
3391,Category W
3392,Category J
3393,Category J
3394,Category G
3395,Category A
3395,Category Q
3396,Category B
3396,Category D
3397,Category O
3397,Category R
3398,Category R
3399,Category B
3400,Category V
3401,Category N
3401,Category S
3402,Category J
3402,Category S
3403,Category J
3403,Category Y
3404,Category T
3405,Category T
3406,Category M
3406,Category T
3407,Category T
3408,Category V
3409,Category A
3409,Category R
3410,Category J
3411,Category J
3411,Category V
3412,Category W
3413,Category F
3413,Category K
3414,Category K
3415,Category N
3415,Category R
3416,Category E
3416,Category H
3417,Category Q
3418,Category H
3418,Category V
3419,Category K
3420,Category M
3421,Category Q
3422,Category U
3423,Category N
3424,Category I
3424,Category R
3425,Category L
3425,Category Q
3426,Category H
3427,Category W
3428,Category D
3429,Category J
3429,Category L
3430,Category I
3431,Category J
3432,Category E
3433,Category C
3433,Category W
3434,Category M
3435,Category Z
3436,Category B
3437,Category G
3438,Category H
3439,Category L
3440,Category H
3440,Category P
3441,Category D
3441,Category K
3442,Category M
3443,Category L
3444,Category D
3445,Category D
3445,Category G
3446,Category Q
3446,Category T
3447,Category J
3448,Category G
3448,Category O
3449,Category P
3450,Category B
3450,Category R
3451,Category M
3452,Category W
3452,Category Y
3453,Category M
3453,Category U
3454,Category D
3455,Category C
3455,Category F
3456,Category R
3456,Category X
3457,Category T
3458,Category B
3458,Category V
3459,Category D
3460,Category F
3460,Category S
3461,Category I
3462,Category I
3463,Category O
3464,Category R
3465,Category N
3465,Category O
3466,Category R
3466,Category V
3467,Category A
3467,Category Q
3468,Category M
3468,Category T
3469,Category O
3469,Category S
3470,Category U
3471,Category A
3471,Category E
3472,Category A
3473,Category J
3473,Category S
3474,Category M
3474,Category Z
3475,Category M
3476,Category U
3476,Category Z
3477,Category V
3478,Category L
3478,Category X
3479,Category U
3479,Category X
3480,Category U
3481,Category F
3482,Category N
3482,Category O
3483,Category G
3483,Category Z
3484,Category C
3485,Category S
3486,Category L
3487,Category D
3487,Category Z
3488,Category L
3488,Category N
3489,Category T
3489,Category W
3490,Category J
3490,Category Z
3491,Category O
3491,Category U
3492,Category G
3492,Category W
3493,Category J
3493,Category S
3494,Category F
3495,Category G
3495,Category S
3496,Category W
3497,Category Y
3498,Category O
3499,Category E
3499,Category J
3500,Category Q
3500,Category V
3501,Category D
3502,Category Q
3503,Category D
3503,Category T
3504,Category Y
3505,Category D
3505,Category Y
3506,Category B
3506,Category F
3507,Category U
3508,Category T
3509,Category P
3510,Category A
3510,Category V
3511,Category Q
3512,Category O
3513,Category X
3514,Category Z
3515,Category C
3515,Category Z
3516,Category M
3517,Category I
3517,Category Q
3518,Category H
3519,Category T
3520,Category B
3521,Category I
3522,Category G
3522,Category I
3523,Category M
3524,Category P
3524,Category S
3525,Category K
3525,Category V
3526,Category V
3527,Category E
3528,Category G
3528,Category S
3529,Category F
3529,Category U
3530,Category D
3531,Category A
3532,Category W
3533,Category I
3533,Category K
3534,Category B
3534,Category I
3535,Category A
3536,Category C
3536,Category Y
3537,Category J
3537,Category N
3538,Category F
3538,Category X
3539,Category J
3540,Category Q
3540,Category S
3541,Category L
3542,Category B
3542,Category Z
3543,Category N
3543,Category T
3544,Category K
3544,Category L
3545,Category H
3546,Category D
3546,Category T
3547,Category L
3548,Category O
3548,Category Y
3549,Category D
3549,Category W
3550,Category N
3550,Category P
3551,Category H
3552,Category E
3552,Category W
3553,Category R
3553,Category U
3554,Category L
3555,Category E
3555,Category W
3556,Category Y
3557,Category D
3558,Category I
3558,Category U
3559,Category R
3560,Category X
3561,Category U
3561,Category Z
3562,Category M
3562,Category W
3563,Category H
3563,Category Z
3564,Category I
3564,Category X
3565,Category S
3566,Category M
3567,Category R
3568,Category Y
3569,Category O
3570,Category V
3571,Category L
3572,Category O
3573,Category L
3573,Category S
3574,Category E
3575,Category W
3576,Category A
3576,Category C
3577,Category Y
3578,Category X
3579,Category A
3579,Category O
3580,Category Q
3581,Category Z
3582,Category P
3582,Category S
3583,Category L
3584,Category R
3584,Category S
3585,Category D
3586,Category C
3587,Category I
3587,Category L
3588,Category N
3589,Category B
3589,Category C
3590,Category A
3591,Category G
3591,Category T
3592,Category L
3592,Category T
3593,Category W
3594,Category J
3594,Category N
3595,Category A
3595,Category X
3596,Category O
3596,Category T
3597,Category U
3598,Category B
3598,Category X
3599,Category O
3600,Category D
3600,Category H
3601,Category Q
3601,Category U
3602,Category A
3603,Category D
3603,Category K
3604,Category X
3605,Category Y
3606,Category U
3607,Category H
3607,Category P
3608,Category A
3608,Category U
3609,Category F
3610,Category H
3610,Category Q
3611,Category P
3611,Category T
3612,Category H
3613,Category B
3613,Category M
3614,Category B
3615,Category D
3615,Category M
3616,Category P
3616,Category X
3617,Category R
3618,Category N
3618,Category Q
3619,Category G
3619,Category V
3620,Category F
3620,Category H
3621,Category D
3621,Category E
3622,Category Z
3623,Category L
3623,Category V
3624,Category N
3624,Category P
3625,Category A
3625,Category J
3626,Category I
3626,Category L
3627,Category R
3627,Category S
3628,Category K
3629,Category N
3630,Category K
3630,Category T
3631,Category K
3632,Category A
3633,Category P
3634,Category M
3635,Category B
3635,Category U
3636,Category Y
3637,Category O
3637,Category X
3638,Category K
3638,Category S
3639,Category W
3639,Category Y
3640,Category P
3640,Category W
3641,Category A
3642,Category Y
3643,Category C
3644,Category I
3645,Category O
3645,Category Q
3646,Category A
3646,Category B
3647,Category U
3647,Category V
3648,Category D
3648,Category I
3649,Category F
3650,Category V
3651,Category L
3652,Category S
3652,Category T
3653,Category H
3653,Category Y
3654,Category J
3654,Category W
3655,Category P
3656,Category Z
3657,Category W
3658,Category B
3659,Category W
3660,Category G
3660,Category I
3661,Category O
3662,Category R
3662,Category W
3663,Category E
3663,Category K
3664,Category H
3665,Category A
3666,Category S
3667,Category A
3668,Category A
3668,Category B
3669,Category J
3669,Category Q
3670,Category G
3670,Category X
3671,Category D
3671,Category P
3672,Category I
3673,Category R
3674,Category P
3675,Category B
3675,Category S
3676,Category O
3676,Category Y
3677,Category I
3677,Category N
3678,Category O
3679,Category Z
3680,Category P
3680,Category T
3681,Category P
3682,Category K
3682,Category Q
3683,Category Q
3684,Category D
3684,Category K
3685,Category T
3685,Category Z
3686,Category C
3687,Category R
3687,Category T
3688,Category H
3688,Category S
3689,Category M
3690,Category Z
3691,Category C
3691,Category E
3692,Category D
3692,Category L
3693,Category B
3693,Category K
3694,Category G
3694,Category S
3695,Category B
3696,Category A
3696,Category D
3697,Category D
3697,Category W
3698,Category M
3699,Category M
3699,Category U
3700,Category K
3700,Category M
3701,Category E
3701,Category I
3702,Category W
3703,Category O
3703,Category U
3704,Category C
3704,Category O
3705,Category U
3705,Category W
3706,Category H
3706,Category T
3707,Category K
3708,Category T
3709,Category N
3710,Category O
3711,Category W
3712,Category D
3713,Category G
3713,Category V
3714,Category K
3714,Category Y
3715,Category U
3716,Category U
3716,Category V
3717,Category F
3718,Category W
3719,Category L
3720,Category H
3720,Category S
3721,Category E
3722,Category O
3722,Category X
3723,Category G
3723,Category X
3724,Category O
3725,Category T
3726,Category D
3726,Category S
3727,Category E
3727,Category P
3728,Category I
3729,Category N
3730,Category O
3730,Category P
3731,Category T
3732,Category D
3732,Category Y
3733,Category R
3733,Category Z
3734,Category G
3734,Category Z
3735,Category T
3735,Category Z
3736,Category C
3736,Category M
3737,Category I
3737,Category P
3738,Category I
3738,Category J
3739,Category U
3740,Category Q
3741,Category D
3742,Category G
3743,Category R
3744,Category S
3745,Category V
3746,Category H
3747,Category O
3747,Category S
3748,Category E
3748,Category Q
3749,Category M
3749,Category N
3750,Category H
3750,Category O
3751,Category W
3752,Category E
3753,Category F
3754,Category B
3755,Category G
3755,Category P
3756,Category K
3756,Category S
3757,Category G
3758,Category Q
3759,Category J
3759,Category W
3760,Category M
3760,Category V
3761,Category E
3761,Category F
3762,Category A
3762,Category L
3763,Category G
3763,Category P
3764,Category C
3764,Category Z
3765,Category C
3765,Category R
3766,Category H
3767,Category U
3768,Category D
3769,Category R
3770,Category H
3771,Category B
3772,Category G
3772,Category X
3773,Category J
3774,Category P
3775,Category G
3775,Category O
3776,Category B
3776,Category V
3777,Category Z
3778,Category U
3779,Category B
3780,Category I
3780,Category U
3781,Category V
3782,Category H
3783,Category V
3784,Category G
3785,Category C
3785,Category R
3786,Category O
3786,Category Q
3787,Category N
3788,Category E
3788,Category Q
3789,Category H
3789,Category N
3790,Category L
3791,Category J
3791,Category N
3792,Category J
3792,Category N
3793,Category E
3793,Category V
3794,Category U
3795,Category A
3796,Category J
3797,Category N
3797,Category T
3798,Category J
3798,Category T
3799,Category J
3800,Category B
3801,Category B
3801,Category Q
3802,Category F
3802,Category S
3803,Category B
3803,Category Q
3804,Category B
3804,Category Q
3805,Category E
3806,Category F
3807,Category P
3808,Category N
3809,Category Q
3810,Category D
3810,Category G
3811,Category A
3811,Category F
3812,Category E
3812,Category H
3813,Category L
3814,Category K
3814,Category P
3815,Category O
3816,Category B
3816,Category M
3817,Category M
3817,Category Y
3818,Category Q
3818,Category R
3819,Category H
3820,Category F
3820,Category N
3821,Category R
3822,Category A
3823,Category U
3824,Category S
3824,Category U
3825,Category D
3825,Category P
3826,Category J
3827,Category I
3827,Category Q
3828,Category X
3828,Category Y
3829,Category P
3830,Category Y
3831,Category G
3831,Category S
3832,Category H
3832,Category P
3833,Category C
3833,Category N
3834,Category U
3835,Category W
3836,Category B
3836,Category R
3837,Category C
3838,Category D
3838,Category M
3839,Category U
3839,Category Z
3840,Category P
3841,Category F
3841,Category J
3842,Category Q
3843,Category W
3843,Category Y
3844,Category V
3844,Category W
3845,Category E
3846,Category F
3847,Category F
3848,Category J
3848,Category R
3849,Category I
3850,Category A
3851,Category K
3852,Category I
3852,Category Y
3853,Category K
3853,Category O
3854,Category C
3854,Category Q
3855,Category M
3855,Category Z
3856,Category I
3856,Category K
3857,Category R
3858,Category D
3858,Category U
3859,Category E
3859,Category Q
3860,Category D
3860,Category U
3861,Category G
3861,Category X
3862,Category J
3863,Category F
3864,Category O
3864,Category Y
3865,Category G
3865,Category N
3866,Category B
3867,Category N
3868,Category L
3868,Category W
3869,Category M
3869,Category U
3870,Category I
3871,Category G
3871,Category S
3872,Category S
3873,Category I
3874,Category K
3875,Category V
3876,Category W
3877,Category N
3878,Category T
3879,Category C
3880,Category F
3880,Category Z
3881,Category M
3881,Category X
3882,Category U
3883,Category A
3884,Category H
3885,Category S
3886,Category X
3886,Category Y
3887,Category F
3887,Category V
3888,Category B
3888,Category G
3889,Category T
3889,Category Y
3890,Category O
3891,Category S
3891,Category U
3892,Category I
3892,Category Q
3893,Category A
3894,Category I
3894,Category Z
3895,Category Y
3896,Category U
3897,Category M
3897,Category X
3898,Category O
3899,Category J
3899,Category R
3900,Category I
3900,Category R
3901,Category G
3901,Category Q
3902,Category Z
3903,Category H
3903,Category U
3904,Category D
3904,Category J
3905,Category Z
3906,Category S
3907,Category F
3908,Category F
3908,Category H
3909,Category D
3909,Category J
3910,Category C
3910,Category W
3911,Category K
3911,Category S
3912,Category F
3912,Category M
3913,Category H
3914,Category T
3915,Category A
3916,Category Y
3917,Category L
3917,Category R
3918,Category S
3919,Category L
3920,Category C
3920,Category N
3921,Category P
3921,Category T
3922,Category J
3922,Category Q
3923,Category E
3923,Category S
3924,Category F
3924,Category H
3925,Category Q
3926,Category Z
3927,Category E
3928,Category P
3929,Category C
3930,Category W
3930,Category Z
3931,Category Q
3931,Category V
3932,Category N
3932,Category Y
3933,Category I
3933,Category W
3934,Category V
3935,Category I
3935,Category J
3936,Category H
3936,Category R
3937,Category T
3938,Category W
3938,Category Y
3939,Category Y
3940,Category M
3940,Category T
3941,Category L
3941,Category N
3942,Category S
3942,Category Z
3943,Category B
3943,Category L
3944,Category P
3945,Category R
3946,Category K
3946,Category Z
3947,Category L
3947,Category O
3948,Category X
3949,Category U
3950,Category O
3951,Category G
3951,Category U
3952,Category X
3953,Category P
3954,Category A
3954,Category Q
3955,Category Q
3956,Category M
3957,Category V
3958,Category B
3958,Category X
3959,Category H
3959,Category K
3960,Category I
3961,Category W
3962,Category K
3962,Category W
3963,Category D
3964,Category R
3965,Category V
3966,Category W
3967,Category T
3968,Category H
3969,Category S
3969,Category T
3970,Category D
3971,Category F
3972,Category W
3973,Category C
3973,Category D
3974,Category K
3974,Category Q
3975,Category F
3975,Category P
3976,Category G
3976,Category H
3977,Category A
3978,Category E
3978,Category O
3979,Category C
3979,Category Y
3980,Category V
3981,Category E
3981,Category L
3982,Category H
3982,Category R
3983,Category D
3984,Category C
3984,Category P
3985,Category B
3985,Category Q
3986,Category E
3987,Category I
3987,Category S
3988,Category X
3989,Category N
3990,Category T
3991,Category V
3991,Category W
3992,Category C
3993,Category C
3993,Category P
3994,Category H
3995,Category U
3996,Category A
3996,Category B
3997,Category W
3998,Category I
3999,Category P
4000,Category Q
4001,Category X
4002,Category E
4002,Category H
4003,Category I
4004,Category W
4005,Category T
4005,Category Z
4006,Category C
4006,Category P
4007,Category M
4007,Category W
4008,Category D
4009,Category K
4009,Category W
4010,Category A
4010,Category C
4011,Category Q
4011,Category Z
4012,Category B
4013,Category T
4014,Category N
4014,Category X
4015,Category N
4015,Category T
4016,Category M
4017,Category B
4017,Category D
4018,Category A
4018,Category P
4019,Category D
4019,Category V
4020,Category M
4021,Category A
4021,Category J
4022,Category G
4023,Category M
4024,Category M
4025,Category T
4026,Category K
4026,Category O
4027,Category B
4028,Category C
4028,Category U
4029,Category N
4030,Category Y
4031,Category C
4032,Category N
4033,Category U
4034,Category A
4035,Category A
4036,Category V
4037,Category Y
4038,Category X
4039,Category U
4040,Category D
4040,Category W
4041,Category O
4042,Category N
4042,Category U
4043,Category B
4043,Category K
4044,Category B
4044,Category P
4045,Category O
4046,Category F
4046,Category I
4047,Category F
4048,Category R
4048,Category V
4049,Category J
4050,Category C
4051,Category K
4052,Category A
4052,Category I
4053,Category O
4054,Category B
4055,Category V
4056,Category G
4056,Category Z
4057,Category N
4058,Category E
4058,Category T
4059,Category B
4059,Category Y
4060,Category J
4061,Category S
4061,Category V
4062,Category L
4062,Category T
4063,Category P
4064,Category D
4065,Category A
4065,Category I
4066,Category C
4067,Category Y
4068,Category E
4069,Category J
4070,Category J
4070,Category O
4071,Category P
4071,Category X
4072,Category Y
4072,Category Z
4073,Category Q
4074,Category R
4074,Category Z
4075,Category C
4076,Category L
4076,Category X
4077,Category G
4077,Category L
4078,Category A
4079,Category A
4079,Category X
4080,Category F
4080,Category S
4081,Category Q
4081,Category R
4082,Category U
4083,Category O
4084,Category B
4085,Category H
4085,Category K
4086,Category L
4087,Category G
4088,Category L
4088,Category W
4089,Category O
4089,Category W
4090,Category M
4091,Category E
4092,Category O
4093,Category I
4093,Category L
4094,Category R
4095,Category C
4095,Category H
4096,Category G
4097,Category X
4098,Category B
4098,Category C
4099,Category W
4100,Category B
4100,Category E
4101,Category G
4101,Category M
4102,Category G
4103,Category I
4103,Category M
4104,Category I
4105,Category F
4105,Category T
4106,Category A
4106,Category L
4107,Category I
4108,Category C
4109,Category S
4109,Category U
4110,Category A
4110,Category I
4111,Category S
4111,Category T
4112,Category K
4113,Category B
4114,Category C
4114,Category K
